ARCTOPARMELIA CENTRIFUGA
Chrysothrix caesia
Chrysothrix chlorina
Chrysothrix xanthina
Circinaria caesiocinerea
Circinaria gibbosa
Cladina
Cladina alpestris
Cladina arbuscula
Cladina mitis
Cladina rangiferina
Cladina stellaris
Cladina subtenuis
Cladonia
Cladonia acuminata
Cladonia alpestris
Cladonia amaurocraea
Cladonia apodocarpa
Cladonia arbuscula
Cladonia arbuscula subsp. arbuscula
Cladonia arbuscula subsp. mitis
Cladonia bacillaris
Cladonia bellidiflora
Cladonia borbonica
Cladonia borbonica f. cylindrica
Cladonia boryi
Cladonia caespiticia
Cladonia capitata
Cladonia cariosa
Cladonia carneola
Cladonia cenotea
Cladonia cenotea var. crossata
Cladonia cervicornis
Cladonia cervicornis subsp. verticillata
Cladonia chlorophaea
Cladonia coccifera
Cladonia coccifera f. alpina
Cladonia coccifera subsp. pleurota
Cladonia coccifera var. pleurota
Cladonia coniocraea
Cladonia coniocraea f. ceratodes
Cladonia coniocraea f. stenoscypha
Cladonia conista
Cladonia cornucopioides
Cladonia cornuta
Cladonia crispata
Cladonia cristatella
Cladonia cristatella f. epiphylla
Cladonia cryptochlorophaea
Cladonia cyanipes
Cladonia cylindrica
Cladonia decorticata
Cladonia deformis
Cladonia degenerans
Cladonia degenerans var. phyllophora
Cladonia delicata
Cladonia didyma
Cladonia digitata
Cladonia ecmocyna
Cladonia farinacea
Cladonia fimbriata
Cladonia fimbriata var. coniocraea
Cladonia floerkeana
Cladonia floerkeana var. carcata
Cladonia furcata
Cladonia furcata subsp. furcata
Cladonia furcata var. crispata
Cladonia furcata var. palamaea
Cladonia furcata var. pinnata
Cladonia furcata var. pinnata f. foliosa
Cladonia furcata var. racemosa
Cladonia furcata var. scabriuscula
Cladonia glauca
Cladonia gracilis
Cladonia gracilis f. dilacerata
Cladonia gracilis f. hybrida
Cladonia gracilis subsp. elongata
Cladonia gracilis subsp. turbinata
Cladonia gracilis var. chordalis
Cladonia gracilis var. dilacerata
Cladonia gracilis var. dilatata
Cladonia gracilis var. elongata
Cladonia gracilis var. verticillata
Cladonia grayi
Cladonia grayi f. carpophora
Cladonia humilis
Cladonia impexa
Cladonia implexa
Cladonia incrassata
Cladonia innominata
Cladonia macilenta
Cladonia macilenta var. bacillaris
Cladonia macilenta var. macilenta
Cladonia macilenta var. styracella
Cladonia mateocyatha
Cladonia maxima
Cladonia merochlorophaea
Cladonia metacorallifera
Cladonia mitis
Cladonia mitis f. tenuis
Cladonia mitrula
Cladonia mitrula f. imbricatula
Cladonia monomorpha
Cladonia multiformis
Cladonia nemoxyna
Cladonia norrlinii
Cladonia ochrochlora
Cladonia ochrochlora f. ceratodes
Cladonia paludicola
Cladonia papillaria
Cladonia papillaria f. papillaria
Cladonia parasitica
Cladonia peziziformis
Cladonia phyllophora
Cladonia pityrea
Cladonia pityrea var. zwackhii
Cladonia pleurota
Cladonia pleurota f. decorata
Cladonia pocillum
Cladonia polycarpia
Cladonia polycarpoides
Cladonia portentosa
Cladonia pyxidata
Cladonia pyxidata subsp. chlorophaea
Cladonia pyxidata subsp. pocillum
Cladonia pyxidata var. chlorophaea
Cladonia pyxidata var. neglecta
Cladonia pyxidata var. pocillum
Cladonia ramulosa
Cladonia rangiferina
Cladonia rangiferina f. tenuior
Cladonia rangiferina subsp. rangiferina
Cladonia rei
Cladonia scabriuscula
Cladonia squamosa
Cladonia squamosa var. denticollis
Cladonia squamosa var. muricella
Cladonia squamosa var. phyllocoma
Cladonia squamosa var. squamosa
Cladonia stellaris
Cladonia strepsilis
Cladonia stygia
Cladonia subcariosa
Cladonia subcrispata
Cladonia submitis
Cladonia subtenuis
Cladonia subulata
Cladonia sulphurina
Cladonia sylvatica
Cladonia sylvatica var. impexa
Cladonia tenuis
Cladonia terrae-novae
Cladonia transcendens
Cladonia turgida
Cladonia uncialis
Cladonia uncialis f. humilior
Cladonia uncialis f. obtusata
Cladonia uncialis subsp. dicraea
Cladonia verticillata
Cladonia verticillata f. evoluta
Cladonia verticillata var. cervicornis
Cladonia verticillata var. evoluta
Cliostomum griffithii
Cliostomum leprosum
Coccocarpia cronia
Coccocarpia palmicola
Coenogonium
Coenogonium luteum
Coenogonium pineti
Collema
Collema conglomeratum
Collema cyrtaspis
Collema flaccidum
Collema furfuraceum
Collema furvum
Collema fuscovirens
Collema nigrescens
Collema pulcellum var. pulcellum
Collema pulposum
Collema pycnocarpum
Collema subflaccidum
Collema tenax
Collema tuniforme
Coniarthonia pyrrhula
Coniocybe furfuracea
Coniocybe pallida
Conotrema
Conotrema urceolatum
Cornicularia tenuissima
Corticium
Cresponea chloroconia
Crocynia lanuginosa
Cyphelium lucidum
Cyphelium tigillare
Cyphelium turbinatum
Cyphobasidium hypogymniicola
Dermatocarpon
Dermatocarpon americanum
Dermatocarpon aquaticum
Dermatocarpon arenosaxi
Dermatocarpon cinereum
Dermatocarpon fluviatile
Dermatocarpon hepaticum
Dermatocarpon luridum
Dermatocarpon miniatum
Dermatocarpon miniatum var. complicatum
Dermatocarpon moulinsii
Dermatocarpon muehlenbergii
Dermatocarpon muhlenbergii
Dibaeis baeomyces
Dictyocatenulata alba
Dimelaena oreina
Dimerella lutea
Dimerella pineti
Diploschistes gypsaceus
Diploschistes muscorum
Diploschistes scruposus
Diplotomma alboatrum
Diplotomma venustum
Dirinaria frostii
Distopyrenis americana
EVERNIA MESOMORPHA
Elixia flexella
Enchylium polycarpon
Enchylium tenax
Endocarpon cinereum
Endocarpon complicatum
Endocarpon diffractellum
Endocarpon fluviatile
Endocarpon hepaticum
Endocarpon miniatum
Endocarpon muhlenbergii
Endocarpon pallidulum
Endocarpon petrolepideum
Endocarpon pusillum
Endococcus propinquus
Eopyrenula
Eopyrenula intermedia
Eopyrenula leucoplaca
Ephebe americana
Ephebe brasiliensis
Ephebe lanata
Ephebe pubescens
Ephebe solida
Evernia
Evernia furfuracea
Evernia furfuracea var. cladonia
Evernia mesomorpha
Evernia prunastri
Everniastrum catawbiense
FLAVOPARMELIA CAPERATA
Flavocetraria cucullata
Flavocetraria nivalis
Flavoparmelia
Flavoparmelia baltimorensis
Flavoparmelia caperata
Flavoparmelia rutidota
Flavopunctelia
Flavopunctelia flaventior
Flavopunctelia soredica
Fuscidea arboricola
Fuscidea arcuatula
Fuscidea cyathoides
Fuscidea kochiana
Fuscidea lowensis
Fuscidea pusilla
Fuscidea recensa
Fuscidea scrupulosa
Fuscopannaria leucophaea
Fuscopannaria leucosticta
Fuscopannaria praetermissa
Gomphillus calycioides
Gonohymenia melamphylla
Graphis
Graphis elegans
Graphis eulectra
Graphis scripta
Graphis scripta f. recta
Graphis scripta var. pulverulenta
Graphis scripta var. recta
Graphis scripta var. serpentina
Graphis scripta var. typographica
Graphis scripta var. varia
Gyalecta cupularis
Gyalecta jenensis
Gyalecta lutea
Gyalecta pineti
Gyalecta truncigena
Gyalideopsis moodyae
Gyalolechia flavovirescens
Gyrophora
Gyrophora deusta
Gyrophora dillenii
Gyrophora erosa
Gyrophora hirsuta
Gyrophora hyperborea
Gyrophora muhlenbergii
Gyrophora polyphylla
Gyrophora proboscidea
Gyrophora proboscidea var. arctica
Gyrophora vellea
HYPOGYMNIA PHYSODES
Haematomma
Haematomma cismonicum
Haematomma elatinum
Haematomma ochrophaeum
Haematomma pustulatum
Haematomma ventosum
Hafellia arnoldii
Hafellia disciformis
Hafellia subnexa
Halecania pepegospora
Heppia lutosa
Heterodermia granulifera
Heterodermia hypoleuca
Heterodermia leucomelos
Heterodermia speciosa
Heterothecium
Huilia albocaerulescens
Huilia macrocarpa
Hydrothyria fontana
Hydrothyria venosa
Hyperphyscia adglutinata
Hyperphyscia syncolla
Hypocenomyce
Hypocenomyce anthracophila
Hypocenomyce friesii
Hypocenomyce scalaris
Hypogymnia
Hypogymnia bitteri
Hypogymnia enteromorpha
Hypogymnia krogiae
Hypogymnia krogii
Hypogymnia physodes
Hypogymnia tubulosa
Hypogymnia vittata
Hypotrachyna caraccensis
Hypotrachyna livida
Hypotrachyna showmanii
Icmadophila ericetorum
Imshaugia
Imshaugia aleurites
Inoderma byssacea
Inoderma byssaceum
Ionaspis lacustris
Japewiella dollypartoniana
Jarxia
Julella
Julella fallaciosa
Julella sericea
LASALLIA PAPULOSA
LOBARIA PULMONARIA
Lasallia
Lasallia papulosa
Lasallia pensylvanica
Lasallia pustulata
Lathagrium fuscovirens
Lecanactis
Lecanactis premnea
Lecanactis premnea var. Chloroconia
Lecania croatica
Lecania cyrtella
Lecanora
Lecanora albella
Lecanora albella var. rubescens
Lecanora albescens
Lecanora allophana
Lecanora appalachensis
Lecanora argentata
Lecanora argopholis
Lecanora badia
Lecanora bockii
Lecanora caesiorubella
Lecanora caesiorubella subsp. caesiorubella
Lecanora campestris
Lecanora cenisia
Lecanora cervina
Lecanora chlarona
Lecanora chlarotera
Lecanora chlorophaeodes
Lecanora chrysoleuca
Lecanora cinerea
Lecanora cinereofusca
Lecanora cinereofusca var. appalachensis
Lecanora circumborealis
Lecanora coniza
Lecanora demissa
Lecanora deplanans
Lecanora dispersa
Lecanora elatina
Lecanora epibryon
Lecanora flotoviana
Lecanora frustulosa
Lecanora gibbosa
Lecanora gibbosula
Lecanora glabrata
Lecanora glaucocarpa
Lecanora hagenii
Lecanora hybocarpa
Lecanora hypoptoides
Lecanora intricata
Lecanora layana
Lecanora muralis
Lecanora ochrophaea
Lecanora opiniconensis
Lecanora orosthea
Lecanora pallescens
Lecanora pallida
Lecanora perplexa
Lecanora polytropa
Lecanora privigna
Lecanora pseudistera
Lecanora pulicaris
Lecanora rubina
Lecanora rugosa
Lecanora rugosella
Lecanora saxicola
Lecanora semipallida
Lecanora strobilina
Lecanora subfusca
Lecanora subfusca f. allophana
Lecanora subfusca f. argentata
Lecanora subfusca var. argentata
Lecanora subfusca var. campestris
Lecanora subfusca var. chlarona
Lecanora subfusca var. coilocarpa
Lecanora subfusca var. rugosa
Lecanora subrugosa
Lecanora symmicta
Lecanora symmictera
Lecanora thysanophora
Lecanora valesiaca
Lecanora varia
Lecanora varia var. polytropa
Lecanora ventosa
Lecanora wisconsinensis
Lecidea
Lecidea alboatra
Lecidea albocaerulescens
Lecidea atrofusca
Lecidea auriculata
Lecidea berengeriana
Lecidea ceroplasta
Lecidea confluens
Lecidea contigua
Lecidea cyrtidia
Lecidea delincta
Lecidea demissa
Lecidea dolosa
Lecidea enteroleuca
Lecidea erythrophaea
Lecidea exigua
Lecidea friesii
Lecidea geographica
Lecidea goniophila
Lecidea granulosa
Lecidea helvola
Lecidea hypnorum
Lecidea lapicida
Lecidea latypea var. aequata
Lecidea lucida
Lecidea melancheima
Lecidea milliaria
Lecidea mixta
Lecidea myriocarpoides
Lecidea nylanderi
Lecidea palidella
Lecidea parasema
Lecidea platycarpa
Lecidea polycarpa
Lecidea rivulosa
Lecidea russellii
Lecidea sanguinea
Lecidea sanguineoatra
Lecidea speirea
Lecidea spilota
Lecidea strasseri
Lecidea templetonii
Lecidea tessellata
Lecidea turgidula
Lecidea varians
Lecidea vernalis
Lecidea viridescens
Lecidella
Lecidella anomaloides
Lecidella euphorea
Lecidella parasema
Lecidella stigmatea
Lecidella subviridis
Lecidoma demissum
Leimonis erratica
Lempholemma polyanthes
Lepra amara
Lepra multipunctoides
Lepra trachythallina
Lepraria
Lepraria caesiella
Lepraria caesioalba
Lepraria cryophila
Lepraria disjuncta
Lepraria eburnea
Lepraria elobata
Lepraria finkii
Lepraria harrisiana
Lepraria humida
Lepraria jackii
Lepraria lobificans
Lepraria neglecta
Lepraria nivalis
Lepraria normandinoides
Lepraria oxybapha
Lepraria torii
Lepraria vouauxii
Lepraria zonata
Leprocaulon adhaerens
Leptogium
Leptogium acadiense
Leptogium britannicum
Leptogium burnetiae
Leptogium caesium
Leptogium chloromelum
Leptogium corticola
Leptogium crenatellum
Leptogium cyanescens
Leptogium dactylinum
Leptogium hirsutum
Leptogium lacerum
Leptogium lichenoides
Leptogium lichenoides var. pulvinatum
Leptogium myochroum
Leptogium pulchellum
Leptogium rivulare
Leptogium saturninum
Leptogium tenuissimum
Leptogium teretiusculum
Leptogium tremelloides
Leptorhaphis
Leptorhaphis epidermidis
Letharia thamnodes
Leucodermia leucomelos
Lichenochora obscuroides
Lichenodiplis lecanorae
Lichenomphalia hudsoniana
Lichinella melamphylla
Lithothelium hyalosporum
Llimoniella neglecta
Lobaria
Lobaria amplissima
Lobaria pulmonaria
Lobaria quercizans
Lobaria scrobiculata
Lopadium disciforme
Lopadium pezizoideum
Loxospora
Loxospora cismonica
Loxospora elatina
Loxospora ochrophaea
Loxospora pustulata
MELANOHALEA SEPTENTRIONALIS
MYCOBLASTUS SANGUINARIUS
MYELOCHROA AURULENTA
MYELOCHROA GALBINA
Marchandiomyces corallinus
Megalaria grossa
Megalaria laureri
Megalospora porphyritis
Megalospora tuberculosa
Megaspora verrucosa
Melanelia
Melanelia culbersonii
Melanelia disjuncta
Melanelia exasperata
Melanelia fuliginosa
Melanelia glabratula
Melanelia halei
Melanelia hepatizon
Melanelia olivacea
Melanelia panniformis
Melanelia septentrionalis
Melanelia sorediata
Melanelia stygia
Melanelia subargentifera
Melanelia subaurifera
Melanelixia fuliginosa
Melanelixia subaurifera
Melanohalea
Melanohalea exasperata
Melanohalea halei
Melanohalea olivacea
Melanohalea septentrionalis
Melaspilea angulosa
Melaspilea arthonioides
Melaspilea proximella
Menegazzia subsimilis
Menegazzia terebrata
Micarea
Micarea chlorosticta
Micarea globulosella
Micarea lignaria
Micarea melaena
Micarea peliocarpa
Micarea prasina
Micarea viridescens
Microcalicium
Microcalicium ahlneri
Microphiale diluta
Microphiale lutea
Microthelia
Microthelia thelena
Monodictys phlyctidis
Montanelia disjuncta
Montanelia panniformis
Montanelia sorediata
Mosigia
Muellerella erratica
Muellerella lichenicola
Multiclavula mucida
Mycobilimbia epixanthoides
Mycobilimbia hypnorum
Mycobilimbia sabuletorum
Mycoblastus
Mycoblastus caesius
Mycoblastus sanguinarius
Mycocalicium
Mycocalicium albonigrum
Mycocalicium fuscipes
Mycocalicium subtile
Mycomicrothelia thelena
Mycoporum compositum
Mycoporum pycnocarpoides
Mycoporum pycnocarpum
Myelochroa
Myelochroa aurulenta
Myelochroa galbina
Myelochroa obsessa
Myriolecis albescens
Myriolecis dispersa
Naetrocymbe punctiformis
Nephroma arcticum
Nephroma bellum
Nephroma helveticum
Nephroma laevigatum
Nephroma parile
Nephroma resupinatum
Nephroma tomentosum
Nephromopsis americana
Nephromopsis ciliaris
Nephromopsis cucullata
Nesolechia oxyspora
Normandina laetevirens
Normandina pulchella
OPHIOPARMA LAPPONICA
Ocellularia subtilis
Ochrolechia
Ochrolechia androgyna
Ochrolechia arborea
Ochrolechia mexicana
Ochrolechia pallescens
Ochrolechia pseudopallescens
Ochrolechia tartarea
Ochrolechia trochophora
Ochrolechia trochophora var. trochophora
Omphalaria phyllisca
Omphalaria pulvinata
Omphalina hudsoniana
Opegrapha
Opegrapha diffracticola
Opegrapha lichenoides
Opegrapha pulicaris
Opegrapha recta
Opegrapha serpentina
Opegrapha varia
Opegrapha varia var. notha
Opegrapha varia var. pulicaris
Opegrapha vulgata
Ophioparma lapponica
Ophioparma ventosa
Orphniospora moriopsis
PARMELIA OMPHALODES
PARMELIA SAXATILIS
PARMELIA SQUARROSA
PELTIGERA CANINA
PELTIGERA DIDACTYLA
PELTIGERA ELISABETHAE
PELTIGERA HORIZONTALIS
PERTUSARIA RUBEFACTA
PHAEOPHYSCIA ORBICULARIS
PHAEOPHYSCIA RUBROPULCHRA
PHYSCIA CAESIA
PHYSCIA MILLEGRANA
PHYSCIA SUBTILIS
PLATISMATIA GLAUCA
PORPIDIA ALBOCAERULESCENS
PSEUDEVERNIA CLADONIA
PSEUDEVERNIA CONSOCIANS
PUNCTELIA RUDECTA
PYXINE SOREDIATA
Palicella filamentosa
Pannaria
Pannaria brunnea
Pannaria flabellosa
Pannaria incisa
Pannaria leucosticta
Pannaria lurida
Pannaria melamphylla
Pannaria microphylla
Pannaria nigra
Pannaria pezizoides
Pannaria rubiginosa
Parmelia
Parmelia aleurites
Parmelia appalachensis
Parmelia aurulenta
Parmelia borreri
Parmelia borreri var. rudecta
Parmelia caperata
Parmelia centrifuga
Parmelia cervina
Parmelia cladonia
Parmelia coarctata
Parmelia colpodes
Parmelia conspersa
Parmelia conspersa var. imbricata
Parmelia conspersa var. isidiata
Parmelia crinita
Parmelia cumberlandia
Parmelia detonsa
Parmelia enteromorpha
Parmelia exasperata
Parmelia fibrosa
Parmelia flaventior
Parmelia frostii
Parmelia furfuracea
Parmelia galbina
Parmelia hypoleuca
Parmelia imitans f. hypopallida
Parmelia incurva
Parmelia laevigata
Parmelia lanata
Parmelia microphylla
Parmelia murorum
Parmelia neodiscordans
Parmelia olivacea
Parmelia olivaria
Parmelia omphalodes
Parmelia perlata
Parmelia perlata var. ciliata
Parmelia pertusa
Parmelia physodes
Parmelia physodes var. enteromorpha
Parmelia plittii
Parmelia prolixa var. pannariiformis
Parmelia rudecta
Parmelia saxatilis
Parmelia saxatilis f. panniformis
Parmelia saxatilis var. sulcata
Parmelia scortea
Parmelia scruposa
Parmelia sorediosa
Parmelia speciosa
Parmelia squarrosa
Parmelia stellaris
Parmelia stygia
Parmelia subaurifera
Parmelia subfusca
Parmelia subrudecta
Parmelia sulcata
Parmelia symmicta
Parmelia taractica
Parmelia tasmanica
Parmelia tiliacea
Parmelia varia
Parmelia ventosa
Parmelia vicinior
Parmeliella crossophylla
Parmeliella microphylla
Parmeliella triptophylla
Parmelina aurulenta
Parmelina coleae
Parmelina galbina
Parmelina tiliacea
Parmeliopsis
Parmeliopsis aleurites
Parmeliopsis ambigua
Parmeliopsis capitata
Parmeliopsis hyperopta
Parmotrema arnoldii
Parmotrema cetratum
Parmotrema chinense
Parmotrema crinitum
Parmotrema margaritatum
Parmotrema perforatum
Parmotrema perlatum
Parmotrema reticulatum
Parmotrema stuppeum
Peltigera
Peltigera aphthosa
Peltigera aphthosa var. variolosa
Peltigera canina
Peltigera canina f. sorediata
Peltigera canina f. spongiosa
Peltigera canina var. membranacea
Peltigera canina var. rufescens
Peltigera canina var. spongiosa
Peltigera collina
Peltigera degenii
Peltigera didactyla
Peltigera elisabethae
Peltigera evansiana
Peltigera horizontalis
Peltigera hydrothyria
Peltigera hymenina
Peltigera lepidophora
Peltigera leucophlebia
Peltigera malacea
Peltigera membranacea
Peltigera neckeri
Peltigera neopolydactyla
Peltigera polydactyla
Peltigera polydactyla f. dolichorrhiza
Peltigera polydactyla var. dolichorhiza
Peltigera polydactyla var. microcarpa
Peltigera polydactyla var. scutata
Peltigera polydactylon
Peltigera praetextata
Peltigera rufescens
Peltigera scabrosa
Peltigera sorediata
Peltigera spuria
Peltigera spuria f. sorediata
Peltigera venosa
Pertusaria
Pertusaria albescens
Pertusaria alpina
Pertusaria amara
Pertusaria communis
Pertusaria consocians
Pertusaria dactylina
Pertusaria globularis
Pertusaria glomerata
Pertusaria hymenea
Pertusaria leioplaca
Pertusaria macounii
Pertusaria multipuncta
Pertusaria multipunctoides
Pertusaria neoscotica
Pertusaria ophthalmiza
Pertusaria papillata
Pertusaria pertusa
Pertusaria plittiana
Pertusaria propinqua
Pertusaria pustulata
Pertusaria rubefacta
Pertusaria trachythallina
Pertusaria velata
Pertusaria wulfenii
Phaeocalicium
Phaeocalicium betulinum
Phaeocalicium curtisii
Phaeocalicium matthewsianum
Phaeocalicium polyporaeum
Phaeocalicium populneum
Phaeographis eulectra
Phaeographis inusta
Phaeophyscia
Phaeophyscia adiastola
Phaeophyscia chloantha
Phaeophyscia ciliata
Phaeophyscia endococcina
Phaeophyscia endococcinodes
Phaeophyscia erythrocardia
Phaeophyscia hirsuta
Phaeophyscia hirtella
Phaeophyscia hispidula
Phaeophyscia hispidula subsp. hispidula
Phaeophyscia imbricata
Phaeophyscia orbicularis
Phaeophyscia pusilloides
Phaeophyscia rubropulchra
Phaeophyscia sciastra
Phaeophyscia squarrosa
Phaeospora rimosicola
Phlyctis
Phlyctis argena
Phlyctis boliviensis
Phlyctis petraea
Phlyctis speirea
Phylliscum demangeonii
Physcia
Physcia adscendens
Physcia aipolia
Physcia aipolia var. aipolia
Physcia albinea
Physcia alnophila
Physcia americana
Physcia aquila
Physcia astroidea
Physcia biziana
Physcia caesia
Physcia ciliaris
Physcia ciliata
Physcia ciliata f. erythrocardia
Physcia ciliata f. fibrillosa
Physcia comosa
Physcia dubia
Physcia endochrysea
Physcia granulifera
Physcia grisea
Physcia hypoleuca
Physcia imbricata
Physcia lithotodes
Physcia millegrana
Physcia obscura
Physcia obscura var. virella
Physcia orbicularis
